mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_criterion,param_max_depth,param_min_samples_leaf,param_min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.002597665786743164,0.0004885022168186279,0.0013996124267578124,0.0004907799884546506,gini,23,1,4,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 1, 'min_samples_split': 4}",0.9387755102040817,0.9591836734693877,0.9795918367346939,1.0,0.9791666666666666,0.9713435374149662,0.0207796406534279,765
0.002398824691772461,0.0004896094095454889,0.0015989303588867187,0.0004896678969917535,gini,23,1,5,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 1, 'min_samples_split': 5}",0.9795918367346939,0.9591836734693877,0.9795918367346939,1.0,0.9791666666666666,0.9795068027210885,0.012908376128670712,384
0.0025986671447753907,0.0004897068537881269,0.001399087905883789,0.0007995129413664989,gini,23,1,6,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 1, 'min_samples_split': 6}",0.9795918367346939,0.9591836734693877,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.002994394302368164,0.0008981685725491964,0.00219879150390625,0.00040001876306754863,gini,23,1,7,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 1, 'min_samples_split': 7}",0.9795918367346939,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9877551020408163,0.00999791731748237,1
0.0025989532470703123,0.0004901353551098572,0.001399087905883789,0.0004894537139056069,gini,23,1,8,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 1, 'min_samples_split': 8}",0.9795918367346939,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9877551020408163,0.00999791731748237,1
0.0023984909057617188,0.0004896872689827718,0.0015990734100341797,0.0004895899369462772,gini,23,1,9,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 1, 'min_samples_split': 9}",0.9795918367346939,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9877551020408163,0.00999791731748237,1
0.0028018951416015625,0.0007529278659129806,0.0017952919006347656,0.00039798598612382876,gini,23,1,10,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 1, 'min_samples_split': 10}",0.9795918367346939,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9877551020408163,0.00999791731748237,1
0.0031981468200683594,0.0007474361842273214,0.0015989780426025391,0.0004895120852523501,gini,23,2,2,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 2}",0.9387755102040817,0.9795918367346939,0.9795918367346939,1.0,0.9791666666666666,0.9754251700680273,0.019979193443921295,565
0.003002166748046875,7.394820413241779e-06,0.0015988349914550781,0.0007995963429853708,gini,23,2,3,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 3}",0.9387755102040817,0.9387755102040817,0.9795918367346939,1.0,0.9583333333333334,0.9630952380952381,0.02383137966748754,934
0.002794218063354492,0.0007463107130199764,0.0015998363494873046,0.000489240835946043,gini,23,2,4,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 4}",0.9387755102040817,0.9795918367346939,0.9795918367346939,1.0,0.9791666666666666,0.9754251700680273,0.019979193443921295,565
0.002401924133300781,0.0004940192347057758,0.0013993263244628906,0.0004896484592237766,gini,23,2,5,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 5}",0.9387755102040817,0.9795918367346939,0.9795918367346939,1.0,0.9583333333333334,0.9712585034013606,0.020914910394072374,818
0.0020029544830322266,7.750620946227593e-06,0.0013950824737548827,0.00048526501000766204,gini,23,2,6,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 6}",0.9387755102040817,0.9387755102040817,0.9795918367346939,0.9791666666666666,1.0,0.9672619047619048,0.024447833474928675,856
0.0024024486541748048,0.0004863116888387078,0.0017955303192138672,0.000398094891619326,gini,23,2,7,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 7}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.0023983478546142577,0.000489609432765393,0.001599264144897461,0.0004897456635623499,gini,23,2,8,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 8}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.0023985862731933593,0.0004898040465379741,0.00159912109375,0.0004896288627950879,gini,23,2,9,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 9}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.0029978275299072264,0.0008934031150764864,0.0017989158630371093,0.00039997109357208085,gini,23,2,10,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 2, 'min_samples_split': 10}",0.9591836734693877,0.9795918367346939,0.9795918367346939,1.0,1.0,0.9836734693877551,0.015272070966424267,35
0.002198648452758789,0.0003998518096733217,0.001999378204345703,0.0006327868581406474,gini,23,3,2,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 3, 'min_samples_split': 2}",0.9387755102040817,1.0,0.9795918367346939,0.9791666666666666,1.0,0.9795068027210885,0.022356669621612854,384
0.0023984909057617188,0.0004898819214545809,0.00179901123046875,0.0003996611032609397,gini,23,3,3,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 3, 'min_samples_split': 3}",0.9591836734693877,0.9591836734693877,0.9795918367346939,0.9791666666666666,1.0,0.9754251700680271,0.015250276047477723,588
0.002401256561279297,0.0004929979138588751,0.0015964508056640625,0.0004930153333078454,gini,23,3,4,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 3, 'min_samples_split': 4}",0.9183673469387755,0.9591836734693877,0.9795918367346939,0.9791666666666666,1.0,0.9672619047619048,0.027645864297634104,856
0.002398681640625,0.000489531565593068,0.0015989780426025391,0.000489609432765393,gini,23,3,5,"{'criterion': 'gini', 'max_depth': 23, 'min_samples_leaf': 3, 'min_samples_split': 5}",0.9591836734693877,1.0,0.9795918367346939,1.0,1.0,0.9877551020408163,0.016326530612244917,1
